بيانات المنتج,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
النوع ,أسم المنتج,تصنيف المنتج,صورة المنتج,وصف صورة المنتج,نوع المنتج,سعر المنتج,الوصف,هل يتطلب شحن؟,رمز المنتج sku,سعر التكلفة,السعر المخفض,تاريخ بداية التخفيض,تاريخ نهاية التخفيض,اقصي كمية لكل عميل,إخفاء خيار تحديد الكمية,اضافة صورة عند الطلب,الوزن,وحدة الوزن,الماركة,العنوان الترويجي,تثبيت المنتج,الباركود,السعرات الحرارية,MPN,GTIN,خاضع للضريبة ؟,سبب عدم الخضوع للضريبة,[1] الاسم,[1] النوع,[1] القيمة,[1] الصورة / اللون,[2] الاسم,[2] النوع,[2] القيمة,[2] الصورة / اللون,[3] الاسم,[3] النوع,[3] القيمة,[3] الصورة / اللون
منتج,عطر مايسون فرانسيس كركدجيان جراند سوار او دو بارفيوم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/5248cee7-eae5-41c7-8bab-a8197d60acad-500x500-F5zh8xH6WSuQalydPGTLlAYQzbfFuD0lY4ZLDAS2.png",عطر مايسون فرانسيس كركدجيان جراند سوار او دو بارفيوم,منتج جاهز,1150,<p>عطر مايسون فرانسيس كركدجيان جراند سوار او دو بارفيوم</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,شامبو بخلاصة حمام الزيت مقوي للشعر بزيوت الخروع واللوز المعالجه من غارنييه الترا دوكس - 600 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/3bd28421-4aac-467c-b608-c2f0b7d5b4f0-500x500-EPBmhS1B6F1e5MjvaIMJEsKv23y2i2BpuErDgi1Z.png",شامبو بخلاصة حمام الزيت مقوي للشعر بزيوت الخروع واللوز المعالجه من غارنييه الترا دوكس - 600 مل,منتج جاهز,18,<p>شامبو بخلاصة حمام الزيت مقوي للشعر بزيوت الخروع واللوز المعالجه من غارنييه الترا دوكس - 600 مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,دوسفارم حلوى منعشة مع فيتامين C و D بنكهة النعناع خالية من السكر - 22 جم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/606d6787-8e72-4f10-bf24-2f45a4c5cdf4-500x500-O52cASDtHlYM8A7WdufFHNnrTRc1UTjMOnssvA35.png",دوسفارم حلوى منعشة مع فيتامين C و D بنكهة النعناع خالية من السكر - 22 جم,منتج جاهز,11,<p>دوسفارم حلوى منعشة مع فيتامين C و D بنكهة النعناع خالية من السكر - 22 جم</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,كارتييه مجموعة هدايا عطر ديكلاريشن او دو تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/0f6b0e05-a9c4-4ac5-a7fb-e1dae2fb8d0f-500x500-FxrZdrZtyTBqEgW6mMQ74CwdTS8PixRiTOgGZm0w.png",كارتييه مجموعة هدايا عطر ديكلاريشن او دو تواليت,منتج جاهز,396,<p>كارتييه مجموعة هدايا عطر ديكلاريشن او دو تواليت</p>,نعم,,,,,,,,,0.5,kg,كارتييه,,,,,,,,,,,,,,,,,,,,
منتج,كارا بيوتي اضاءة الجسم ستاربيم - كوزميك شين,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/f470423a-e38f-4b86-ba36-e05a2a8925df-500x489.5-5S9cus5hY0eyMpB4vkboOoCfe2vTeuUZwMAvwotR.png",كارا بيوتي اضاءة الجسم ستاربيم - كوزميك شين,منتج جاهز,74,<p>كارا بيوتي اضاءة الجسم ستاربيم - كوزميك شين</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,اضاءة جسم سائلة Moonbeam - كارا بيوتي 01,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/f876d346-099c-4323-8731-a4cee71d3b01-500x446-tZwIUPlp9ZNMgiD9igPYUJ75nJteR5C7fWb8aLkN.png",اضاءة جسم سائلة Moonbeam - كارا بيوتي 01,منتج جاهز,74,<p>اضاءة جسم سائلة Moonbeam - كارا بيوتي 01</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,فازلين كاكاو شيمر جيلي ستيك بزبدة الكاكاو - 1.4 أونصة,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/6e5240f3-2433-4519-ad29-6b028069fb00-500x500-ck8KizHnPrl69CNBdQWyk3y0BqBeynvJktWL70Vn.png",فازلين كاكاو شيمر جيلي ستيك بزبدة الكاكاو - 1.4 أونصة,منتج جاهز,60,<p>فازلين كاكاو شيمر جيلي ستيك بزبدة الكاكاو - 1.4 أونصة</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,دهن يمكث من نمسات نجد NASAMAT NAJD OIL,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/88edab94-de6f-4eb2-a010-d6eab41649fb-500x500-lKHj8bAWtZgML0HgZ3Xy80o0d0rkgiwzOYPnnoeX.jpg",دهن يمكث من نمسات نجد NASAMAT NAJD OIL,منتج جاهز,253,<p>دهن يمكث من نمسات نجد NASAMAT NAJD OIL</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر سانتا أولاليا أوديسيا او دو بارفيوم 75 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/122afefc-7fd3-4545-8f8f-324c728a9d3d-500x500-CoGjGiEENkNDcHmRCPqjSHk2t2EJD1GjRldws96W.png",عطر سانتا أولاليا أوديسيا او دو بارفيوم 75 مل,منتج جاهز,632,<p>عطر سانتا أولاليا أوديسيا او دو بارفيوم 75 مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر سانتا يولاليا 175 أو دي بارفان 75 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/cb266aad-590c-437a-bb49-0d38db335ee0-375.21663778163x500-Vui6sipGk5NT3C6aH8pirh5LaWXhwHLBA9M0aFPx.png",عطر سانتا يولاليا 175 أو دي بارفان 75 مل,منتج جاهز,602,<p>عطر سانتا يولاليا 175 أو دي بارفان 75 مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,مجموعه هدايا عطر سجنتشر عود او دي بارفيوم 100مل +15مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/c235a988-5906-4537-b3ac-395c3095b52f-500x500-MRdFoegn1mte4j0OntR0bsYjPj0J70kDzpd4kTs9.png",مجموعه هدايا عطر سجنتشر عود او دي بارفيوم 100مل +15مل,منتج جاهز,368,<p>مجموعه هدايا عطر سجنتشر عود او دي بارفيوم 100مل +15مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عينة عطر سوبليم فانيل من كريد,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/27ffa28e-29ff-43e8-ab0f-bbdc2c6cd5ff-500x500-HbpF7dlpXpoyzxAwwyZ5xjkLHGXdVyrFOMjXjWYG.png",عينة عطر سوبليم فانيل من كريد,منتج جاهز,27,<p>عينة عطر سوبليم فانيل من كريد</p>,نعم,,,,,,,,,0.5,kg,كريد,,,,,,,,,,,,,,,,,,,,
منتج,بيبر منتس كرات معطرة للفم بالنعناع البارد - 18 كبسوله,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/4d070d63-a778-40ba-9555-d0c2160d081c-500x500-fZWDIzzZpv2CguXtJ5Eqg4h5FtrNcerIJhwCEPRX.png",بيبر منتس كرات معطرة للفم بالنعناع البارد - 18 كبسوله,منتج جاهز,11,<p>بيبر منتس كرات معطرة للفم بالنعناع البارد - 18 كبسوله</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,سيرافي منظف منعم للبشرة بحمض الساليسيليك - 473مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/2f9fa727-bd93-45b0-b8a9-b32ec3ff0ea3-333.33333333333x500-sK04ZUFUFld9h8dJTrCI3iKwPy2LbksBXJIHrnPV.png",سيرافي منظف منعم للبشرة بحمض الساليسيليك - 473مل,منتج جاهز,93,<p>سيرافي منظف منعم للبشرة بحمض الساليسيليك - 473مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,سكن1004 سينتلا أمبولة العناية بالمسام 100مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/986593ff-edfa-4e5c-b36f-6e16fd415ecd-500x500-FP8b2CenEhAij3HYpBt6BchlYlmTW5N2HrmSk2y7.png",سكن1004 سينتلا أمبولة العناية بالمسام 100مل,منتج جاهز,52,<p>سكن1004 سينتلا أمبولة العناية بالمسام 100مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,تونج معجون تنظيف اللسان بالزنك والنعناع المنعش - 85 جم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/32722ed9-8711-4550-9c86-e9dc1f4dc38a-500x500-KFdsRWdu4v1ilAm4EWE8bvqzzbCSMmuTMutKbCoV.png",تونج معجون تنظيف اللسان بالزنك والنعناع المنعش - 85 جم,منتج جاهز,28,<p>تونج معجون تنظيف اللسان بالزنك والنعناع المنعش - 85 جم</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,ورال-بي خيط تنظيف الأسنان - 50 متر,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/0af8845b-6e5c-48cd-8fbf-9736dc007dbc-500x500-rkLzBWhnKFp7K9GeT9dmt2xLqMgNWnKcmSCBsaQ7.png",ورال-بي خيط تنظيف الأسنان - 50 متر,منتج جاهز,10,<p>ورال-بي خيط تنظيف الأسنان - 50 متر</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر فرينش افينيو تروبيكال كيس 80 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/b5653f35-9f3a-4677-8953-95d318dc3e25-467.11798839458x500-u0LFuN58asfzGesxEYJPZK5AV0Cy9b2a3hUASaal.png",عطر فرينش افينيو تروبيكال كيس 80 مل,منتج جاهز,157,<p>عطر فرينش افينيو تروبيكال كيس 80 مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,أحمر شفاه روج سائل مطفي سنسيشنال من فور إيفر 52,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/4ff0ddd3-f7ae-4cba-b64e-f56f1c08c8c0-500x500-DtyZdT4DsUNraUkiwM67rlRfR5JzxeQDd226BnF7.png",أحمر شفاه روج سائل مطفي سنسيشنال من فور إيفر 52,منتج جاهز,24,<p>أحمر شفاه روج سائل مطفي سنسيشنال من فور إيفر 52</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عينة عطر أوبوس 1144 إكستريت من فيليبو سورشينيلي دو بارفان,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/bfc00365-d6b3-4fd9-8647-c563616e5e1c-500x500-nXHD8HLTeJDDiv50c7Mw3STjQ81kHPjo978P8pUF.png",عينة عطر أوبوس 1144 إكستريت من فيليبو سورشينيلي دو بارفان,منتج جاهز,17,<p>عينة عطر أوبوس 1144 إكستريت من فيليبو سورشينيلي دو بارفان</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر لوبين كوندوتيير - 100 مل - Lubin Condottiere,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/9b428d42-697b-482e-8462-c34a26211943-500x500-87mG6s7Ai0fMiOAfRiAe2KRTQLC7I68pC2xwGhNI.png",عطر لوبين كوندوتيير - 100 مل - Lubin Condottiere,منتج جاهز,1069,<p>عطر لوبين كوندوتيير - 100 مل - Lubin Condottiere</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر لوبين إيدل - 100 مل - Lubin Idole,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/1e171742-7f21-4786-ad1d-5db15bb9ce15-500x500-O5YZ9QxztDaa3YvSTCzTkYqmnXSagmQvbrAyT0OV.png",عطر لوبين إيدل - 100 مل - Lubin Idole,منتج جاهز,971,<p>عطر لوبين إيدل - 100 مل - Lubin Idole</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر لوبين كوريجان - 100 مل - Lubin Korrigan,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/561146a7-0320-48eb-b0e1-e707b63bdfb3-500x500-mDoTuTNlXVQs1hPvqJt36XlDikvqWLCSzFFqO9DZ.png",عطر لوبين كوريجان - 100 مل - Lubin Korrigan,منتج جاهز,966,<p>عطر لوبين كوريجان - 100 مل - Lubin Korrigan</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر لوبين أبر تن - 100 مل - Lubin Upper Ten,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/1be87dd5-a015-42c4-bb17-ee55a89ab7c1-500x500-qcjQZanwmJCejLlCVfgVLdc9ynWmHmvJ7tKMZss4.png",عطر لوبين أبر تن - 100 مل - Lubin Upper Ten,منتج جاهز,897,<p>عطر لوبين أبر تن - 100 مل - Lubin Upper Ten</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر لوبين دايمو - 100 مل - Lubin Daimyo,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/b1f038ac-af28-4229-9907-142142208679-500x500-NcWf0YmerXwrqLsu9WUI3YSlirMSdCwAQp0a5WZ6.png",عطر لوبين دايمو - 100 مل - Lubin Daimyo,منتج جاهز,1058,<p>عطر لوبين دايمو - 100 مل - Lubin Daimyo</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر اومو اكوا من قيس الرجالي او دو تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/dd48cd4b-0bb9-4c05-ad30-64d182424a83-500x500-jKEPqUznVt6cvstgS69B1ZSKElcyf6qHbQZ3AkAy.png",عطر اومو اكوا من قيس الرجالي او دو تواليت,منتج جاهز,144,<p>عطر اومو اكوا من قيس الرجالي او دو تواليت</p>,نعم,,,,,,,,,0.5,kg,قيس,,,,,,,,,,,,,,,,,,,,
منتج,كريم مدغشقر سنتيلا للوجة - ٧٥ مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/ef48b874-9121-4de4-b22b-fd35f09a921e-500x500-kQ3WhOm9N2CWJtg4U6LWk7yxU4CQqKTtNSsHnEQq.jpg",كريم مدغشقر سنتيلا للوجة - ٧٥ مل,منتج جاهز,69,<p>كريم مدغشقر سنتيلا للوجة - ٧٥ مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر كلاود للأطفال من بيرفيوم غاليري - 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/15ab74a1-8c86-46e1-956f-e0ded44d3e95-500x500-vAIRx976rwCHeG0DiuAoAxcDMjWqvkJ2j2yWyYvU.png",عطر كلاود للأطفال من بيرفيوم غاليري - 100 مل,منتج جاهز,64,<p>عطر كلاود للأطفال من بيرفيوم غاليري - 100 مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,عطر جاردين من بيرفيوم غاليري للأطفال 100 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/5c8eb642-90db-4b7d-88fc-005f8efb583f-500x500-4s0qQ30Bmo4NWCLl04lNZqqzoGKhw7r9W0WYmeRq.png",عطر جاردين من بيرفيوم غاليري للأطفال 100 مل,منتج جاهز,58,<p>عطر جاردين من بيرفيوم غاليري للأطفال 100 مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,شامبو الارجان المغربي من ارجان ميداس 450مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/405fecbd-f363-44fa-ba0a-6fcf282eeb40-500x500-hIOWBBGFOa5opZvmxhgTaw43Yu9j1miF9CUlsAJd.png",شامبو الارجان المغربي من ارجان ميداس 450مل,منتج جاهز,61,<p>شامبو الارجان المغربي من ارجان ميداس 450مل</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,بورجوا أحمر شفاه سائل روج فيلفيت إنك 22,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/dd7e0447-6828-4f8b-b66d-c2a812e82aea-500x500-zlbSj8quiX5NPfcAIDOTYysh5yY5DGFrterEphNq.png",بورجوا أحمر شفاه سائل روج فيلفيت إنك 22,منتج جاهز,74,<p>بورجوا أحمر شفاه سائل روج فيلفيت إنك 22</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,باليت احمر الخدود - بيبي بينك من هدى ييوتي,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/327e6c4c-344a-4999-985d-d588a6a1a2ff-333.33333333333x500-MuFjgW8iyhHu8T8SH9E5M9gfohKDklHXXFThpopj.webp",باليت احمر الخدود - بيبي بينك من هدى ييوتي,منتج جاهز,239,<p>باليت احمر الخدود - بيبي بينك من هدى ييوتي</p>,نعم,,,,,,,,,0.5,kg,بيبي,,,,,,,,,,,,,,,,,,,,
منتج,مجموعة هدايا ليبر – إيف سان لوران او دو بارفيوم,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/c748d763-bc7f-4d61-a015-c08fe512ecac-500x333.33333333333-wcGQWdbu4oxf1LX67VC11Mhya5GrEYnX1ldSS7tF.png",مجموعة هدايا ليبر – إيف سان لوران او دو بارفيوم,منتج جاهز,725,<p>مجموعة هدايا ليبر – إيف سان لوران او دو بارفيوم</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,مجموعة هدايا عطر كريستال نوار من فيرساتشي او دو تواليت,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/11a73565-8f83-4ef2-bb96-0455d273c5b5-500x500-0QZJoMNtxJ3wP4ckwMaiwSDXhoikQ5SB464suyyg.jpg",مجموعة هدايا عطر كريستال نوار من فيرساتشي او دو تواليت,منتج جاهز,403,<p>مجموعة هدايا عطر كريستال نوار من فيرساتشي او دو تواليت</p>,نعم,,,,,,,,,0.5,kg,فيرساتشي,,,,,,,,,,,,,,,,,,,,
منتج,مجموعة احمر الشفاه للعطلات من سيفورا - 10 قطع,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/47d9888e-4ac0-42ad-9efa-68d82f88a972-500x500-DmR8q9sQqv8Hvf0WgN1scJdfbvPbs46ItKOWX662.png",مجموعة احمر الشفاه للعطلات من سيفورا - 10 قطع,منتج جاهز,390,<p>مجموعة احمر الشفاه للعطلات من سيفورا - 10 قطع</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,استشوار مجفف الشعر 1800 واط RE-2068‏ من ريبون,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/40956ec4-89be-487d-bd26-590a8e0bd170-500x500-C2WHZ5znZUV92N4a41XEU7tuLxuVF8XzikcKsij3.png",استشوار مجفف الشعر 1800 واط RE-2068‏ من ريبون,منتج جاهز,182,<p>استشوار مجفف الشعر 1800 واط RE-2068‏ من ريبون</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,جهاز تدليك العضلات بقوة 30 واط من ريبون,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/d1a05395-d178-47d6-8db5-29bcd459e163-500x500-mRqgfzkaFm4mdTprw1dD0pfLxHeYNs2mUZ2AcleP.png",جهاز تدليك العضلات بقوة 30 واط من ريبون,منتج جاهز,165,<p>جهاز تدليك العضلات بقوة 30 واط من ريبون</p>,نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,سيروم فيتامين لتوحيد لون البشرة من ايكوال بيري - 30 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/f3b4c8d9-c579-4684-9ee6-fdc1b8463727-500x500-DJpynIVhLPZfEYVMuRfblyqaooiVirPbpKK3knGj.jpg",سيروم فيتامين لتوحيد لون البشرة من ايكوال بيري - 30 مل,منتج جاهز,96,<p>سيروم فيتامين لتوحيد لون البشرة من ايكوال بيري - 30 مل</p>,نعم,,,,,,,,,0.5,kg,ايكو,,,,,,,,,,,,,,,,,,,,
منتج,سيروم هيالوتوين للترطيب المكثف من ايكوال بيري - 30 مل,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/66026e21-eb48-4924-918e-bec396d3ce3f-500x500-1HGpPUbll9Z0u9mIqXp5weWRmgjwNYIkLAfwO8fe.jpg",سيروم هيالوتوين للترطيب المكثف من ايكوال بيري - 30 مل,منتج جاهز,96,<p>سيروم هيالوتوين للترطيب المكثف من ايكوال بيري - 30 مل</p>,نعم,,,,,,,,,0.5,kg,ايكو,,,,,,,,,,,,,,,,,,,,
منتج,"ايكوال بيري, سيروم الكولاجين و الببتيدات لشد ونضارة البشرة, 30مل",العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/870950e7-936f-41cb-8a4c-908b3c0f57a4-500x500-xTPkmWE28y8j8ZabHYRGqg6Xo8rXCvlJIsgqCvK4.webp","ايكوال بيري, سيروم الكولاجين و الببتيدات لشد ونضارة البشرة, 30مل",منتج جاهز,79,"<p>ايكوال بيري, سيروم الكولاجين و الببتيدات لشد ونضارة البشرة, 30مل</p>",نعم,,,,,,,,,0.5,kg,ايكو,,,,,,,,,,,,,,,,,,,,
منتج,"بلسم ألترا دوكس بخلاصة زيت الخروع و اللوز المعالج من غارنييه , 360 مل",العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/4ca3e1ee-0bb2-4ec8-9254-1ea2a3448117-375.21663778163x500-5jWQMTSIXQTzX2l2tX78XQjgDuEpRXW9gHR3yvIW.png","بلسم ألترا دوكس بخلاصة زيت الخروع و اللوز المعالج من غارنييه , 360 مل",منتج جاهز,21,"<p>بلسم ألترا دوكس بخلاصة زيت الخروع و اللوز المعالج من غارنييه , 360 مل</p>",نعم,,,,,,,,,0.5,kg,,,,,,,,,,,,,,,,,,,,,
منتج,شنطة يد وكتف جلد نسائي من ستيفانو,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/a76e830d-d6f2-4641-885f-5e75f9534a4d-333.50113264536x500-fRIjnBsyfUSipHHTeFeGwQu7MSF2ogKiWZDYNlNX.jpg",شنطة يد وكتف جلد نسائي من ستيفانو,منتج جاهز,229,<p>شنطة يد وكتف جلد نسائي من ستيفانو</p>,نعم,,,,,,,,,0.5,kg,ستيفانو,,,,,,,,,,,,,,,,,,,,
منتج,شنطة جلد مطفي مجعد بقاعدة مسمار نسائي من ستيفانو,العطور,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/5ec50d05-ea7b-4a1d-9274-7ed15a5901cf-360.11829851498x500-0K43ijnNAhn3RCTWL9F8QUxyox02h8S6GUwvckIo.jpg",شنطة جلد مطفي مجعد بقاعدة مسمار نسائي من ستيفانو,منتج جاهز,199,<p>شنطة جلد مطفي مجعد بقاعدة مسمار نسائي من ستيفانو</p>,نعم,,,,,,,,,0.5,kg,ستيفانو,,,,,,,,,,,,,,,,,,,,
